pot_id,species,freeze_temp,pot,replicate,development_category,survival
DALCAN-8-1,DALCAN,-8,1,2,normal,0
DALCAN-8-1,DALCAN,-8,1,3,normal,0
DALCAN-8-2,DALCAN,-8,2,1,normal,0
DALCAN-8-2,DALCAN,-8,2,2,normal,0
DALCAN-8-2,DALCAN,-8,2,3,normal,0
DALCAN-8-3,DALCAN,-8,3,1,normal,0
DALCAN-8-3,DALCAN,-8,3,2,normal,0
DALCAN-8-3,DALCAN,-8,3,3,normal,0
DALCAN-8-4,DALCAN,-8,4,1,abnormal development,0
DALCAN-8-4,DALCAN,-8,4,2,normal,0
DALCAN-8-4,DALCAN,-8,4,3,normal,0
DALORN-2-1,DALORN,-2,1,1,normal,1
DALORN-2-1,DALORN,-2,1,2,normal,1
DALORN-2-1,DALORN,-2,1,3,normal,1
DALORN-2-2,DALORN,-2,2,1,normal,1
DALORN-2-2,DALORN,-2,2,2,normal,1
DALORN-2-2,DALORN,-2,2,3,normal,1
DALORN-2-3,DALORN,-2,3,1,normal,1
DALORN-2-3,DALORN,-2,3,2,normal,1
DALORN-2-3,DALORN,-2,3,3,abnormal development,1
DALORN-2-4,DALORN,-2,4,1,normal,1
DALORN-2-4,DALORN,-2,4,2,normal,1
DALORN-2-4,DALORN,-2,4,3,normal,1
DALORN-4-1,DALORN,-4,1,1,leaf not exposed,0
DALORN-4-1,DALORN,-4,1,2,normal,1
DALORN-4-1,DALORN,-4,1,3,normal,1
DALORN-4-2,DALORN,-4,2,1,normal,1
DALORN-4-2,DALORN,-4,2,2,normal,1
DALORN-4-2,DALORN,-4,2,3,normal,1
DALORN-4-3,DALORN,-4,3,1,normal,1
DALORN-4-3,DALORN,-4,3,2,normal,1
DALORN-4-3,DALORN,-4,3,3,normal,1
DALORN-4-4,DALORN,-4,4,1,normal,1
DALORN-4-4,DALORN,-4,4,2,normal,1
DALORN-4-4,DALORN,-4,4,3,normal,1
DALORN-6-1,DALORN,-6,1,1,normal,1
DALORN-6-1,DALORN,-6,1,2,normal,1
DALORN-6-1,DALORN,-6,1,3,normal,1
DALORN-6-2,DALORN,-6,2,1,normal,0
DALORN-6-2,DALORN,-6,2,2,normal,0
DALORN-6-2,DALORN,-6,2,3,normal,0
DALORN-6-3,DALORN,-6,3,1,normal,0
DALORN-6-3,DALORN,-6,3,2,normal,1
DALORN-6-3,DALORN,-6,3,3,normal,1
DALORN-6-4,DALORN,-6,4,1,normal,0
DALORN-6-4,DALORN,-6,4,2,normal,0
DALORN-6-4,DALORN,-6,4,3,normal,0
DALORN-8-1,DALORN,-8,1,1,normal,0
DALORN-8-1,DALORN,-8,1,2,normal,0
DALORN-8-1,DALORN,-8,1,3,normal,0
DALORN-8-2,DALORN,-8,2,1,normal,0
DALORN-8-2,DALORN,-8,2,2,normal,0
DALORN-8-2,DALORN,-8,2,3,leaf not exposed,0
DALORN-8-3,DALORN,-8,3,1,normal,0
DALORN-8-3,DALORN,-8,3,2,normal,0
DALORN-8-3,DALORN,-8,3,3,normal,0
DALORN-8-4,DALORN,-8,4,1,abnormal development,0
DALORN-8-4,DALORN,-8,4,2,normal,0
DALORN-8-4,DALORN,-8,4,3,normal,0
DALSEA-2-1,DALSEA,-2,1,1,normal,1
DALSEA-2-1,DALSEA,-2,1,2,abnormal development,1
DALSEA-2-1,DALSEA,-2,1,3,normal,1
DALSEA-2-2,DALSEA,-2,2,1,leaf not exposed,1
DALSEA-2-2,DALSEA,-2,2,2,normal,1
DALSEA-2-2,DALSEA,-2,2,3,normal,1
DALSEA-2-3,DALSEA,-2,3,1,normal,1
DALSEA-2-3,DALSEA,-2,3,2,normal,1
DALSEA-2-3,DALSEA,-2,3,3,normal,1
DALSEA-2-4,DALSEA,-2,4,1,normal,1
DALSEA-2-4,DALSEA,-2,4,2,normal,1
DALSEA-2-4,DALSEA,-2,4,3,normal,1
DALSEA-4-1,DALSEA,-4,1,1,normal,1
DALSEA-4-1,DALSEA,-4,1,2,normal,1
DALSEA-4-1,DALSEA,-4,1,3,normal,1
DALSEA-4-2,DALSEA,-4,2,1,normal,1
DALSEA-4-2,DALSEA,-4,2,2,normal,1
DALSEA-4-2,DALSEA,-4,2,3,normal,1
DALSEA-4-3,DALSEA,-4,3,1,normal,1
DALSEA-4-3,DALSEA,-4,3,2,normal,1
DALSEA-4-3,DALSEA,-4,3,3,normal,1
DALSEA-4-4,DALSEA,-4,4,1,normal,1
DALSEA-4-4,DALSEA,-4,4,2,normal,1
DALSEA-4-4,DALSEA,-4,4,3,normal,1
DALSEA-6-1,DALSEA,-6,1,1,normal,0
DALSEA-6-1,DALSEA,-6,1,2,normal,0
DALSEA-6-1,DALSEA,-6,1,3,normal,0
DALSEA-6-2,DALSEA,-6,2,1,leaf not exposed,0
DALSEA-6-2,DALSEA,-6,2,2,normal,0
DALSEA-6-2,DALSEA,-6,2,3,normal,0
DALSEA-6-3,DALSEA,-6,3,1,normal,0
DALSEA-6-3,DALSEA,-6,3,2,normal,0
DALSEA-6-3,DALSEA,-6,3,3,normal,0
DALSEA-6-4,DALSEA,-6,4,1,normal,0
DALSEA-6-4,DALSEA,-6,4,2,normal,1
DALSEA-6-4,DALSEA,-6,4,3,normal,1
DALSEA-8-1,DALSEA,-8,1,1,abnormal development,0
DALSEA-8-1,DALSEA,-8,1,2,normal,0
DALSEA-8-1,DALSEA,-8,1,3,normal,0
DALSEA-8-2,DALSEA,-8,2,1,normal,0
DALSEA-8-2,DALSEA,-8,2,2,abnormal development,0
DALSEA-8-2,DALSEA,-8,2,3,normal,0
DALSEA-8-3,DALSEA,-8,3,1,leaf not exposed,0
DALSEA-8-3,DALSEA,-8,3,2,normal,0
DALSEA-8-3,DALSEA,-8,3,3,normal,0
DALSEA-8-4,DALSEA,-8,4,1,normal,0
DALSEA-8-4,DALSEA,-8,4,2,normal,0
DALSEA-8-4,DALSEA,-8,4,3,normal,0
ELYELY-2-1,ELYELY,-2,1,1,normal,1
ELYELY-2-1,ELYELY,-2,1,2,normal,1
ELYELY-2-1,ELYELY,-2,1,3,normal,1
ELYELY-2-2,ELYELY,-2,2,1,normal,1
ELYELY-2-2,ELYELY,-2,2,2,normal,1
ELYELY-2-2,ELYELY,-2,2,3,normal,1
ELYELY-2-3,ELYELY,-2,3,1,normal,1
ELYELY-2-3,ELYELY,-2,3,2,normal,1
ELYELY-2-3,ELYELY,-2,3,3,normal,1
ELYELY-2-4,ELYELY,-2,4,1,normal,1
ELYELY-2-4,ELYELY,-2,4,2,normal,1
ELYELY-2-4,ELYELY,-2,4,3,normal,1
ELYELY-4-1,ELYELY,-4,1,1,normal,1
ELYELY-4-1,ELYELY,-4,1,2,normal,1
ELYELY-4-1,ELYELY,-4,1,3,normal,1
ELYELY-4-2,ELYELY,-4,2,1,normal,1
ELYELY-4-2,ELYELY,-4,2,2,normal,1
ELYELY-4-2,ELYELY,-4,2,3,normal,1
ELYELY-4-3,ELYELY,-4,3,1,normal,1
ELYELY-4-3,ELYELY,-4,3,2,normal,1
ELYELY-4-3,ELYELY,-4,3,3,normal,1
ELYELY-4-4,ELYELY,-4,4,1,normal,1
ELYELY-4-4,ELYELY,-4,4,2,normal,1
ELYELY-4-4,ELYELY,-4,4,3,normal,1
ELYELY-6-1,ELYELY,-6,1,1,normal,1
ELYELY-6-1,ELYELY,-6,1,2,normal,1
ELYELY-6-1,ELYELY,-6,1,3,normal,0
ELYELY-6-2,ELYELY,-6,2,1,normal,1
ELYELY-6-2,ELYELY,-6,2,2,normal,1
ELYELY-6-2,ELYELY,-6,2,3,normal,1
ELYELY-6-3,ELYELY,-6,3,1,normal,1
ELYELY-6-3,ELYELY,-6,3,2,normal,1
ELYELY-6-3,ELYELY,-6,3,3,normal,1
ELYELY-6-4,ELYELY,-6,4,1,normal,1
ELYELY-6-4,ELYELY,-6,4,2,normal,1
ELYELY-6-4,ELYELY,-6,4,3,normal,1
ELYELY-8-1,ELYELY,-8,1,1,normal,0
ELYELY-8-1,ELYELY,-8,1,2,normal,0
ELYELY-8-1,ELYELY,-8,1,3,normal,0
ELYELY-8-2,ELYELY,-8,2,1,normal,0
ELYELY-8-2,ELYELY,-8,2,2,normal,0
ELYELY-8-2,ELYELY,-8,2,3,normal,0
ELYELY-8-3,ELYELY,-8,3,1,normal,0
ELYELY-8-3,ELYELY,-8,3,2,normal,0
ELYELY-8-3,ELYELY,-8,3,3,normal,0
ELYELY-8-4,ELYELY,-8,4,1,normal,0
ELYELY-8-4,ELYELY,-8,4,2,normal,0
ELYELY-8-4,ELYELY,-8,4,3,normal,0
ELYTRA-2-1,ELYTRA,-2,1,1,normal,1
ELYTRA-2-1,ELYTRA,-2,1,2,normal,1
ELYTRA-2-1,ELYTRA,-2,1,3,normal,1
ELYTRA-2-2,ELYTRA,-2,2,1,normal,1
ELYTRA-2-2,ELYTRA,-2,2,2,normal,1
ELYTRA-2-2,ELYTRA,-2,2,3,normal,1
ELYTRA-2-3,ELYTRA,-2,3,1,normal,1
ELYTRA-2-3,ELYTRA,-2,3,2,normal,1
ELYTRA-2-3,ELYTRA,-2,3,3,normal,1
ELYTRA-2-4,ELYTRA,-2,4,1,normal,1
ELYTRA-2-4,ELYTRA,-2,4,3,normal,1
ELYTRA-4-1,ELYTRA,-4,1,1,normal,1
ELYTRA-4-1,ELYTRA,-4,1,2,normal,1
ELYTRA-4-1,ELYTRA,-4,1,3,normal,1
ELYTRA-4-2,ELYTRA,-4,2,1,normal,1
ELYTRA-4-2,ELYTRA,-4,2,2,normal,1
ELYTRA-4-2,ELYTRA,-4,2,3,normal,1
ELYTRA-4-3,ELYTRA,-4,3,1,normal,1
ELYTRA-4-3,ELYTRA,-4,3,2,normal,1
ELYTRA-4-3,ELYTRA,-4,3,3,normal,1
ELYTRA-4-4,ELYTRA,-4,4,1,normal,1
ELYTRA-4-4,ELYTRA,-4,4,3,normal,1
ELYTRA-6-1,ELYTRA,-6,1,1,normal,1
ELYTRA-6-1,ELYTRA,-6,1,2,normal,1
ELYTRA-6-1,ELYTRA,-6,1,3,normal,1
ELYTRA-6-2,ELYTRA,-6,2,1,normal,1
ELYTRA-6-2,ELYTRA,-6,2,2,normal,1
ELYTRA-6-2,ELYTRA,-6,2,3,normal,1
ELYTRA-6-3,ELYTRA,-6,3,1,normal,1
ELYTRA-6-3,ELYTRA,-6,3,2,normal,1
ELYTRA-6-3,ELYTRA,-6,3,3,normal,1
ELYTRA-6-4,ELYTRA,-6,4,1,normal,1
ELYTRA-6-4,ELYTRA,-6,4,2,normal,1
ELYTRA-6-4,ELYTRA,-6,4,3,normal,1
ELYTRA-8-1,ELYTRA,-8,1,1,normal,0
ELYTRA-8-1,ELYTRA,-8,1,3,normal,0
ELYTRA-8-2,ELYTRA,-8,2,1,normal,0
ELYTRA-8-2,ELYTRA,-8,2,2,normal,0
ELYTRA-8-2,ELYTRA,-8,2,3,normal,0
ELYTRA-8-3,ELYTRA,-8,3,1,normal,0
ELYTRA-8-3,ELYTRA,-8,3,2,normal,0
ELYTRA-8-3,ELYTRA,-8,3,3,normal,0
ELYTRA-8-4,ELYTRA,-8,4,1,normal,0
ELYTRA-8-4,ELYTRA,-8,4,2,normal,0
ELYTRA-8-4,ELYTRA,-8,4,3,normal,0
ERIPUM-2-1,ERIPUM,-2,1,1,true leaves,1
ERIPUM-2-1,ERIPUM,-2,1,2,true leaves,1
ERIPUM-2-1,ERIPUM,-2,1,3,true leaves,1
ERIPUM-2-2,ERIPUM,-2,2,1,true leaves,1
ERIPUM-2-2,ERIPUM,-2,2,2,true leaves,1
ERIPUM-2-2,ERIPUM,-2,2,3,true leaves,1
ERIPUM-2-3,ERIPUM,-2,3,1,true leaves,1
ERIPUM-2-3,ERIPUM,-2,3,2,true leaves,1
ERIPUM-2-3,ERIPUM,-2,3,3,true leaves,1
ERIPUM-2-4,ERIPUM,-2,4,1,true leaves,1
ERIPUM-2-4,ERIPUM,-2,4,2,true leaves,1
ERIPUM-2-4,ERIPUM,-2,4,3,true leaves,1
ERIPUM-4-1,ERIPUM,-4,1,1,true leaves,1
ERIPUM-4-1,ERIPUM,-4,1,2,true leaves,1
ERIPUM-4-1,ERIPUM,-4,1,3,true leaves,1
ERIPUM-4-2,ERIPUM,-4,2,1,true leaves,1
ERIPUM-4-2,ERIPUM,-4,2,2,true leaves,1
ERIPUM-4-2,ERIPUM,-4,2,3,true leaves,1
ERIPUM-4-3,ERIPUM,-4,3,1,true leaves,1
ERIPUM-4-3,ERIPUM,-4,3,2,true leaves,1
ERIPUM-4-3,ERIPUM,-4,3,3,true leaves,1
ERIPUM-4-4,ERIPUM,-4,4,1,true leaves,1
ERIPUM-4-4,ERIPUM,-4,4,2,true leaves,1
ERIPUM-4-4,ERIPUM,-4,4,3,true leaves,1
ERIPUM-6-1,ERIPUM,-6,1,1,normal,0
ERIPUM-6-1,ERIPUM,-6,1,2,true leaves,0
ERIPUM-6-1,ERIPUM,-6,1,3,true leaves,0
ERIPUM-6-2,ERIPUM,-6,2,1,true leaves,1
ERIPUM-6-2,ERIPUM,-6,2,2,true leaves,1
ERIPUM-6-2,ERIPUM,-6,2,3,true leaves,1
ERIPUM-6-3,ERIPUM,-6,3,1,true leaves,1
ERIPUM-6-3,ERIPUM,-6,3,2,normal,1
ERIPUM-6-3,ERIPUM,-6,3,3,true leaves,1
ERIPUM-6-4,ERIPUM,-6,4,1,normal,1
ERIPUM-6-4,ERIPUM,-6,4,2,true leaves,1
ERIPUM-6-4,ERIPUM,-6,4,3,true leaves,1
ERIPUM-8-1,ERIPUM,-8,1,1,true leaves,0
ERIPUM-8-1,ERIPUM,-8,1,2,normal,0
ERIPUM-8-1,ERIPUM,-8,1,3,true leaves,0
ERIPUM-8-2,ERIPUM,-8,2,1,true leaves,0
ERIPUM-8-2,ERIPUM,-8,2,2,true leaves,0
ERIPUM-8-2,ERIPUM,-8,2,3,true leaves,0
ERIPUM-8-3,ERIPUM,-8,3,2,true leaves,0
ERIPUM-8-3,ERIPUM,-8,3,3,true leaves,0
ERIPUM-8-4,ERIPUM,-8,4,1,true leaves,0
ERIPUM-8-4,ERIPUM,-8,4,2,true leaves,0
ERIPUM-8-4,ERIPUM,-8,4,3,true leaves,0
ERISPE-2-1,ERISPE,-2,1,2,normal,1
ERISPE-2-1,ERISPE,-2,1,3,normal,0
ERISPE-2-2,ERISPE,-2,2,1,normal,1
ERISPE-2-2,ERISPE,-2,2,2,normal,1
ERISPE-2-2,ERISPE,-2,2,3,normal,0
ERISPE-2-3,ERISPE,-2,3,1,true leaves,1
ERISPE-2-3,ERISPE,-2,3,2,normal,1
ERISPE-2-3,ERISPE,-2,3,3,normal,1
ERISPE-2-4,ERISPE,-2,4,1,normal,1
ERISPE-2-4,ERISPE,-2,4,2,true leaves,1
ERISPE-2-4,ERISPE,-2,4,3,true leaves,1
ERISPE-4-1,ERISPE,-4,1,1,normal,1
ERISPE-4-1,ERISPE,-4,1,2,normal,1
ERISPE-4-1,ERISPE,-4,1,3,normal,1
ERISPE-4-2,ERISPE,-4,2,1,normal,1
ERISPE-4-2,ERISPE,-4,2,2,normal,1
ERISPE-4-2,ERISPE,-4,2,3,normal,1
ERISPE-4-3,ERISPE,-4,3,1,normal,1
ERISPE-4-3,ERISPE,-4,3,2,normal,1
ERISPE-4-3,ERISPE,-4,3,3,normal,1
ERISPE-4-4,ERISPE,-4,4,1,normal,0
ERISPE-4-4,ERISPE,-4,4,2,normal,1
ERISPE-4-4,ERISPE,-4,4,3,normal,1
ERISPE-6-1,ERISPE,-6,1,1,true leaves,0
ERISPE-6-1,ERISPE,-6,1,2,normal,0
ERISPE-6-1,ERISPE,-6,1,3,true leaves,0
ERISPE-6-2,ERISPE,-6,2,1,normal,1
ERISPE-6-2,ERISPE,-6,2,2,normal,1
ERISPE-6-2,ERISPE,-6,2,3,true leaves,1
ERISPE-6-3,ERISPE,-6,3,1,normal,0
ERISPE-6-3,ERISPE,-6,3,2,normal,1
ERISPE-6-3,ERISPE,-6,3,3,normal,1
ERISPE-6-4,ERISPE,-6,4,1,normal,0
ERISPE-6-4,ERISPE,-6,4,2,normal,1
ERISPE-6-4,ERISPE,-6,4,3,normal,1
ERISPE-8-1,ERISPE,-8,1,1,normal,0
ERISPE-8-1,ERISPE,-8,1,2,normal,0
ERISPE-8-2,ERISPE,-8,2,1,normal,0
ERISPE-8-2,ERISPE,-8,2,2,abnormal development,0
ERISPE-8-2,ERISPE,-8,2,3,abnormal development,0
ERISPE-8-3,ERISPE,-8,3,1,normal,0
ERISPE-8-3,ERISPE,-8,3,2,true leaves,0
ERISPE-8-4,ERISPE,-8,4,1,normal,0
ERISPE-8-4,ERISPE,-8,4,2,true leaves,0
ERISPE-8-4,ERISPE,-8,4,3,normal,0
ERIUMB-2-1,ERIUMB,-2,1,1,abnormal development,1
ERIUMB-2-1,ERIUMB,-2,1,2,normal,1
ERIUMB-2-1,ERIUMB,-2,1,3,normal,1
ERIUMB-2-2,ERIUMB,-2,2,1,normal,1
ERIUMB-2-2,ERIUMB,-2,2,2,normal,1
ERIUMB-2-2,ERIUMB,-2,2,3,normal,1
ERIUMB-2-3,ERIUMB,-2,3,1,normal,1
ERIUMB-2-3,ERIUMB,-2,3,2,normal,1
ERIUMB-2-3,ERIUMB,-2,3,3,normal,1
ERIUMB-2-4,ERIUMB,-2,4,1,normal,1
ERIUMB-2-4,ERIUMB,-2,4,2,abnormal development,1
ERIUMB-2-4,ERIUMB,-2,4,3,abnormal development,1
ERIUMB-4-1,ERIUMB,-4,1,1,normal,1
ERIUMB-4-1,ERIUMB,-4,1,2,abnormal development,1
ERIUMB-4-1,ERIUMB,-4,1,3,normal,1
ERIUMB-4-2,ERIUMB,-4,2,1,normal,1
ERIUMB-4-2,ERIUMB,-4,2,2,normal,1
ERIUMB-4-2,ERIUMB,-4,2,3,normal,1
ERIUMB-4-3,ERIUMB,-4,3,1,normal,1
ERIUMB-4-3,ERIUMB,-4,3,2,abnormal development,1
ERIUMB-4-3,ERIUMB,-4,3,3,normal,1
ERIUMB-4-4,ERIUMB,-4,4,1,normal,1
ERIUMB-4-4,ERIUMB,-4,4,2,normal,0
ERIUMB-4-4,ERIUMB,-4,4,3,normal,0
ERIUMB-6-1,ERIUMB,-6,1,1,normal,1
ERIUMB-6-1,ERIUMB,-6,1,2,normal,1
ERIUMB-6-1,ERIUMB,-6,1,3,normal,1
ERIUMB-6-2,ERIUMB,-6,2,1,leaf not exposed,0
ERIUMB-6-2,ERIUMB,-6,2,2,normal,1
ERIUMB-6-2,ERIUMB,-6,2,3,normal,0
ERIUMB-6-3,ERIUMB,-6,3,1,leaf not exposed,0
ERIUMB-6-3,ERIUMB,-6,3,2,normal,0
ERIUMB-6-3,ERIUMB,-6,3,3,normal,0
ERIUMB-6-4,ERIUMB,-6,4,1,leaf not exposed,1
ERIUMB-6-4,ERIUMB,-6,4,2,normal,0
ERIUMB-6-4,ERIUMB,-6,4,3,leaf not exposed,0
ERIUMB-8-1,ERIUMB,-8,1,1,normal,0
ERIUMB-8-1,ERIUMB,-8,1,2,normal,0
ERIUMB-8-1,ERIUMB,-8,1,3,normal,0
ERIUMB-8-2,ERIUMB,-8,2,1,leaf not exposed,0
ERIUMB-8-2,ERIUMB,-8,2,2,normal,0
ERIUMB-8-2,ERIUMB,-8,2,3,abnormal development,0
ERIUMB-8-3,ERIUMB,-8,3,1,normal,0
ERIUMB-8-3,ERIUMB,-8,3,2,normal,0
ERIUMB-8-3,ERIUMB,-8,3,3,normal,0
ERIUMB-8-4,ERIUMB,-8,4,1,abnormal development,0
ERIUMB-8-4,ERIUMB,-8,4,2,normal,0
ERIUMB-8-4,ERIUMB,-8,4,3,normal,0
HEDBOR-2-1,HEDBOR,-2,1,1,true leaves,1
HEDBOR-2-1,HEDBOR,-2,1,2,true leaves,1
HEDBOR-2-1,HEDBOR,-2,1,3,true leaves,1
HEDBOR-2-2,HEDBOR,-2,2,1,true leaves,1
HEDBOR-2-2,HEDBOR,-2,2,2,true leaves,1
HEDBOR-2-2,HEDBOR,-2,2,3,true leaves,1
HEDBOR-2-3,HEDBOR,-2,3,1,true leaves,1
HEDBOR-2-3,HEDBOR,-2,3,2,true leaves,1
HEDBOR-2-3,HEDBOR,-2,3,3,true leaves,1
HEDBOR-2-4,HEDBOR,-2,4,1,abnormal development,1
HEDBOR-2-4,HEDBOR,-2,4,2,true leaves,1
HEDBOR-2-4,HEDBOR,-2,4,3,abnormal development,1
HEDBOR-4-1,HEDBOR,-4,1,1,true leaves,1
HEDBOR-4-1,HEDBOR,-4,1,2,true leaves,1
HEDBOR-4-1,HEDBOR,-4,1,3,normal,1
HEDBOR-4-2,HEDBOR,-4,2,1,abnormal development,1
HEDBOR-4-2,HEDBOR,-4,2,2,true leaves,1
HEDBOR-4-2,HEDBOR,-4,2,3,true leaves,1
HEDBOR-4-3,HEDBOR,-4,3,1,true leaves,1
HEDBOR-4-3,HEDBOR,-4,3,2,true leaves,1
HEDBOR-4-3,HEDBOR,-4,3,3,true leaves,1
HEDBOR-4-4,HEDBOR,-4,4,1,true leaves,1
HEDBOR-4-4,HEDBOR,-4,4,2,true leaves,1
HEDBOR-4-4,HEDBOR,-4,4,3,true leaves,1
HEDBOR-6-1,HEDBOR,-6,1,1,true leaves,1
HEDBOR-6-1,HEDBOR,-6,1,2,true leaves,1
HEDBOR-6-1,HEDBOR,-6,1,3,true leaves,1
HEDBOR-6-2,HEDBOR,-6,2,1,true leaves,1
HEDBOR-6-2,HEDBOR,-6,2,2,true leaves,1
HEDBOR-6-2,HEDBOR,-6,2,3,true leaves,1
HEDBOR-6-3,HEDBOR,-6,3,1,true leaves,1
HEDBOR-6-3,HEDBOR,-6,3,2,true leaves,1
HEDBOR-6-3,HEDBOR,-6,3,3,normal,1
HEDBOR-6-4,HEDBOR,-6,4,1,true leaves,1
HEDBOR-6-4,HEDBOR,-6,4,2,true leaves,1
HEDBOR-6-4,HEDBOR,-6,4,3,true leaves,1
HEDBOR-8-1,HEDBOR,-8,1,1,true leaves,0
HEDBOR-8-1,HEDBOR,-8,1,2,true leaves,0
HEDBOR-8-1,HEDBOR,-8,1,3,true leaves,0
HEDBOR-8-2,HEDBOR,-8,2,1,true leaves,0
HEDBOR-8-2,HEDBOR,-8,2,2,true leaves,1
HEDBOR-8-2,HEDBOR,-8,2,3,true leaves,0
HEDBOR-8-3,HEDBOR,-8,3,1,true leaves,0
HEDBOR-8-3,HEDBOR,-8,3,2,true leaves,0
HEDBOR-8-3,HEDBOR,-8,3,3,true leaves,1
HEDBOR-8-4,HEDBOR,-8,4,1,normal,0
HEDBOR-8-4,HEDBOR,-8,4,2,normal,0
HEDBOR-8-4,HEDBOR,-8,4,3,normal,0
HELMUL-2-1,HELMUL,-2,1,1,true leaves,1
HELMUL-2-1,HELMUL,-2,1,2,normal,1
HELMUL-2-1,HELMUL,-2,1,3,true leaves,1
HELMUL-2-2,HELMUL,-2,2,1,normal,1
HELMUL-2-2,HELMUL,-2,2,2,true leaves,1
HELMUL-2-2,HELMUL,-2,2,3,normal,1
HELMUL-2-3,HELMUL,-2,3,1,normal,1
HELMUL-2-3,HELMUL,-2,3,2,normal,1
HELMUL-2-3,HELMUL,-2,3,3,normal,1
HELMUL-2-4,HELMUL,-2,4,1,true leaves,1
HELMUL-2-4,HELMUL,-2,4,2,true leaves,1
HELMUL-2-4,HELMUL,-2,4,3,true leaves,1
HELMUL-4-1,HELMUL,-4,1,1,normal,1
HELMUL-4-1,HELMUL,-4,1,2,true leaves,1
HELMUL-4-1,HELMUL,-4,1,3,true leaves,1
HELMUL-4-2,HELMUL,-4,2,1,true leaves,1
HELMUL-4-2,HELMUL,-4,2,2,true leaves,1
HELMUL-4-2,HELMUL,-4,2,3,true leaves,1
HELMUL-4-3,HELMUL,-4,3,1,true leaves,1
HELMUL-4-3,HELMUL,-4,3,2,true leaves,1
HELMUL-4-3,HELMUL,-4,3,3,true leaves,1
HELMUL-4-4,HELMUL,-4,4,1,true leaves,1
HELMUL-4-4,HELMUL,-4,4,2,true leaves,1
HELMUL-4-4,HELMUL,-4,4,3,true leaves,1
HELMUL-6-1,HELMUL,-6,1,1,true leaves,0
HELMUL-6-1,HELMUL,-6,1,2,true leaves,0
HELMUL-6-1,HELMUL,-6,1,3,true leaves,0
HELMUL-6-2,HELMUL,-6,2,1,normal,1
HELMUL-6-2,HELMUL,-6,2,2,true leaves,1
HELMUL-6-2,HELMUL,-6,2,3,true leaves,1
HELMUL-6-3,HELMUL,-6,3,1,true leaves,1
HELMUL-6-3,HELMUL,-6,3,2,true leaves,1
HELMUL-6-3,HELMUL,-6,3,3,true leaves,1
HELMUL-6-4,HELMUL,-6,4,1,true leaves,1
HELMUL-6-4,HELMUL,-6,4,2,true leaves,1
HELMUL-6-4,HELMUL,-6,4,3,true leaves,1
HELMUL-8-1,HELMUL,-8,1,1,normal,0
HELMUL-8-1,HELMUL,-8,1,2,normal,0
HELMUL-8-1,HELMUL,-8,1,3,normal,0
HELMUL-8-2,HELMUL,-8,2,1,true leaves,0
HELMUL-8-2,HELMUL,-8,2,2,true leaves,0
HELMUL-8-2,HELMUL,-8,2,3,true leaves,0
HELMUL-8-3,HELMUL,-8,3,1,true leaves,0
HELMUL-8-3,HELMUL,-8,3,2,true leaves,0
HELMUL-8-3,HELMUL,-8,3,3,true leaves,0
HELMUL-8-4,HELMUL,-8,4,1,true leaves,0
HELMUL-8-4,HELMUL,-8,4,2,true leaves,0
HELMUL-8-4,HELMUL,-8,4,3,true leaves,0
HESCOM-2-1,HESCOM,-2,1,1,normal,1
HESCOM-2-1,HESCOM,-2,1,2,normal,1
HESCOM-2-1,HESCOM,-2,1,3,normal,1
HESCOM-2-2,HESCOM,-2,2,1,normal,1
HESCOM-2-2,HESCOM,-2,2,2,normal,1
HESCOM-2-2,HESCOM,-2,2,3,normal,1
HESCOM-2-3,HESCOM,-2,3,1,normal,1
HESCOM-2-3,HESCOM,-2,3,2,normal,1
HESCOM-2-3,HESCOM,-2,3,3,normal,1
HESCOM-2-4,HESCOM,-2,4,1,normal,1
HESCOM-2-4,HESCOM,-2,4,2,normal,1
HESCOM-2-4,HESCOM,-2,4,3,normal,1
HESCOM-4-1,HESCOM,-4,1,1,normal,1
HESCOM-4-1,HESCOM,-4,1,2,normal,1
HESCOM-4-1,HESCOM,-4,1,3,normal,1
HESCOM-4-2,HESCOM,-4,2,1,normal,1
HESCOM-4-2,HESCOM,-4,2,2,normal,1
HESCOM-4-2,HESCOM,-4,2,3,normal,1
HESCOM-4-3,HESCOM,-4,3,1,normal,1
HESCOM-4-3,HESCOM,-4,3,2,normal,1
HESCOM-4-3,HESCOM,-4,3,3,normal,1
HESCOM-4-4,HESCOM,-4,4,1,normal,1
HESCOM-4-4,HESCOM,-4,4,2,normal,1
HESCOM-4-4,HESCOM,-4,4,3,normal,1
HESCOM-6-1,HESCOM,-6,1,1,normal,1
HESCOM-6-1,HESCOM,-6,1,2,normal,1
HESCOM-6-1,HESCOM,-6,1,3,normal,1
HESCOM-6-2,HESCOM,-6,2,1,normal,1
HESCOM-6-2,HESCOM,-6,2,2,normal,1
HESCOM-6-2,HESCOM,-6,2,3,normal,1
HESCOM-6-3,HESCOM,-6,3,1,normal,1
HESCOM-6-3,HESCOM,-6,3,2,normal,1
HESCOM-6-3,HESCOM,-6,3,3,normal,1
HESCOM-6-4,HESCOM,-6,4,1,normal,1
HESCOM-6-4,HESCOM,-6,4,2,normal,1
HESCOM-6-4,HESCOM,-6,4,3,normal,1
HESCOM-8-1,HESCOM,-8,1,1,normal,0
HESCOM-8-1,HESCOM,-8,1,2,normal,1
HESCOM-8-1,HESCOM,-8,1,3,normal,1
HESCOM-8-2,HESCOM,-8,2,1,normal,1
