Phase,Day,Time,Day_Time,Air_June_A,Air_June_B,Air_July,Air_Average,Soil_June_A,Soil_June_B,Soil_July,Soil_Average
Harden,5,20:42,5.86,3.1,,2.71,2.91,,,,
Harden,5,20:47,5.87,3.1,,2.66,2.88,,,,
Harden,5,20:52,5.87,3.1,,2.73,2.91,,,,
Harden,5,20:57,5.87,3.1,,2.73,2.91,,,,
Harden,5,21:02,5.88,3.1,,2.71,2.91,,,,
Harden,5,21:07,5.88,2.94,,2.71,2.83,,,,
Harden,5,21:12,5.88,2.94,,2.64,2.79,,,,
Harden,5,21:17,5.89,2.89,,2.71,2.8,,,,
Harden,5,21:22,5.89,2.84,,2.67,2.75,,,,
Harden,5,21:27,5.89,2.84,,2.7,2.77,,,,
Harden,5,21:32,5.9,2.84,,2.74,2.79,,,,
Harden,5,21:37,5.9,2.78,,2.66,2.72,,,,
Harden,5,21:42,5.9,2.89,,2.71,2.8,,,,
Harden,5,21:47,5.91,2.78,,2.7,2.74,,,,
Harden,5,21:52,5.91,2.78,,2.67,2.73,,,,
Harden,5,21:57,5.91,2.84,,2.74,2.79,,,,
Harden,5,22:02,5.92,2.73,,2.67,2.7,,,,
Harden,5,22:07,5.92,2.73,,2.71,2.72,,,,
Harden,5,22:12,5.93,2.84,,2.73,2.78,,,,
Harden,5,22:17,5.93,2.73,,2.7,2.72,,,,
Harden,5,22:22,5.93,2.73,,2.73,2.73,,,,
Harden,5,22:27,5.94,2.78,,2.71,2.75,,,,
Harden,5,22:32,5.94,2.73,,2.7,2.72,,,,
Harden,5,22:37,5.94,2.73,,2.74,2.74,,,,
Harden,5,22:42,5.95,2.78,,2.66,2.72,,,,
Harden,5,22:47,5.95,2.68,,2.7,2.69,,,,
Harden,5,22:52,5.95,2.73,,2.71,2.72,,,,
Harden,5,22:57,5.96,2.78,,2.66,2.72,,,,
Harden,5,23:02,5.96,2.68,,2.7,2.69,,,,
Harden,5,23:07,5.96,2.78,,2.73,2.76,,,,
Harden,5,23:12,5.97,2.78,,2.66,2.72,,,,
Harden,5,23:17,5.97,2.68,,2.76,2.72,,,,
Harden,5,23:22,5.97,2.78,,2.69,2.73,,,,
Harden,5,23:27,5.98,2.68,,2.66,2.67,,,,
Harden,5,23:32,5.98,2.73,,2.7,2.72,,,,
Harden,5,23:37,5.98,2.78,,2.69,2.73,,,,
Harden,5,23:42,5.99,2.68,,2.69,2.68,,,,
Harden,5,23:47,5.99,2.78,,2.74,2.76,,,,
Harden,5,23:52,5.99,2.78,,2.66,2.72,,,,
Harden,5,23:57,6,2.68,,2.7,2.69,,,,
Harden,6,0:02,6,2.84,,2.71,2.78,,,,
Harden,6,0:07,6,2.73,,2.69,2.71,,,,
Harden,6,0:12,6.01,2.68,,2.66,2.67,,,,
Harden,6,0:17,6.01,2.84,,2.71,2.78,,,,
Harden,6,0:22,6.02,2.73,,2.64,2.69,,,,
Harden,6,0:27,6.02,2.78,,2.69,2.73,,,,
Harden,6,0:32,6.02,2.73,,2.73,2.73,,,,
Harden,6,0:37,6.03,2.68,,2.67,2.67,,,,
Harden,6,0:42,6.03,2.84,,2.69,2.76,,,,
Harden,6,0:47,6.03,2.73,,2.73,2.73,,,,
Harden,6,0:52,6.04,2.78,,2.66,2.72,,,,
Harden,6,0:57,6.04,2.78,,2.69,2.73,,,,
Harden,6,1:02,6.04,2.73,,2.69,2.71,,,,
Harden,6,1:07,6.05,2.78,,2.69,2.73,,,,
Harden,6,1:12,6.05,2.78,,2.73,2.76,,,,
Harden,6,1:17,6.05,2.73,,2.71,2.72,,,,
Harden,6,1:22,6.06,2.68,,2.64,2.66,,,,
Harden,6,1:27,6.06,2.78,,2.69,2.73,,,,
Harden,6,1:32,6.06,2.68,,2.71,2.7,,,,
Harden,6,1:37,6.07,2.68,,2.67,2.67,,,,
Harden,6,1:42,6.07,2.78,,2.73,2.76,,,,
Harden,6,1:47,6.07,2.68,,2.67,2.67,,,,
Harden,6,1:52,6.08,2.68,,2.71,2.7,,,,
Harden,6,1:57,6.08,2.73,,2.71,2.72,,,,
Harden,6,2:02,6.08,2.68,,2.66,2.67,,,,
Harden,6,2:07,6.09,2.73,,2.73,2.73,,,,
Harden,6,2:12,6.09,2.73,,2.73,2.73,,,,
Harden,6,2:17,6.1,2.68,,2.67,2.67,,,,
Harden,6,2:22,6.1,2.78,,2.69,2.73,,,,
Harden,6,2:27,6.1,2.73,,2.71,2.72,,,,
Harden,6,2:32,6.11,2.68,,2.67,2.67,,,,
Harden,6,2:37,6.11,2.78,,2.73,2.76,,,,
Harden,6,2:42,6.11,2.68,,2.74,2.71,,,,
Harden,6,2:47,6.12,2.73,,2.69,2.71,,,,
Harden,6,2:52,6.12,2.73,,2.71,2.72,,,,
Harden,6,2:57,6.12,2.68,,2.7,2.69,,,,
Harden,6,3:02,6.13,2.84,,2.7,2.77,,,,
Harden,6,3:07,6.13,2.73,,2.79,2.76,,,,
Harden,6,3:12,6.13,2.78,,2.74,2.76,,,,
Harden,6,3:17,6.14,2.73,,2.67,2.7,,,,
Harden,6,3:22,6.14,2.68,,2.71,2.7,,,,
Harden,6,3:27,6.14,2.84,,2.67,2.75,,,,
Harden,6,3:32,6.15,2.68,,2.71,2.7,,,,
Harden,6,3:37,6.15,2.68,,2.71,2.7,,,,
Harden,6,3:42,6.15,2.78,,2.67,2.73,,,,
Harden,6,3:47,6.16,2.68,,2.69,2.68,,,,
Harden,6,3:52,6.16,2.78,,2.71,2.75,,,,
Harden,6,3:57,6.16,2.73,,2.69,2.71,,,,
Harden,6,4:02,6.17,2.68,,2.71,2.7,,,,
Harden,6,4:07,6.17,2.78,,2.76,2.77,,,,
Harden,6,4:12,6.18,2.73,,2.69,2.71,,,,
Harden,6,4:17,6.18,2.68,,2.76,2.72,,,,
Harden,6,4:22,6.18,2.78,,2.73,2.76,,,,
Harden,6,4:27,6.19,2.73,,2.69,2.71,,,,
Harden,6,4:32,6.19,2.68,,2.79,2.73,,,,
Harden,6,4:37,6.19,2.73,,2.67,2.7,,,,
Harden,6,4:42,6.2,2.73,,2.7,2.71,,,,
Harden,6,4:47,6.2,2.78,,2.74,2.76,,,,
Harden,6,4:52,6.2,2.73,,2.66,2.69,,,,
Harden,6,4:57,6.21,2.68,,2.7,2.69,,,,
Harden,6,5:02,6.21,2.78,,2.71,2.75,,,,
Harden,6,5:07,6.21,2.73,,2.69,2.71,,,,
Harden,6,5:12,6.22,2.68,,2.69,2.68,,,,
Harden,6,5:17,6.22,2.84,,2.73,2.78,,,,
Harden,6,5:22,6.22,2.73,,2.69,2.71,,,,
Harden,6,5:27,6.23,2.78,,2.7,2.74,,,,
Harden,6,5:32,6.23,2.78,,2.73,2.76,,,,
Harden,6,5:37,6.23,2.68,,2.71,2.7,,,,
Harden,6,5:42,6.24,2.84,,2.71,2.78,,,,
Harden,6,5:47,6.24,2.73,,2.7,2.71,,,,
Harden,6,5:52,6.24,2.78,,2.69,2.73,,,,
Harden,6,5:57,6.25,2.78,,2.76,2.77,,,,
Harden,6,6:02,6.25,2.68,,2.67,2.67,,,,
Harden,6,6:07,6.25,2.84,,2.71,2.78,,,,
Harden,6,6:12,6.26,2.73,,2.74,2.74,,,,
Harden,6,6:17,6.26,2.68,,2.87,2.77,,,,
Harden,6,6:22,6.27,2.84,,2.94,2.89,,,,
Harden,6,6:27,6.27,2.73,,3,2.87,,,,
Harden,6,6:32,6.27,2.78,,3.11,2.95,,,,
Harden,6,6:37,6.28,2.73,,3.09,2.91,,,,
Harden,6,6:42,6.28,2.68,,3.14,2.91,,,,
Harden,6,6:47,6.28,2.84,,3.16,3,,,,
Harden,6,6:52,6.29,2.73,,3.14,2.94,,,,
Harden,6,6:57,6.29,2.78,,3.17,2.98,,,,
Harden,6,7:02,6.29,2.73,,3.21,2.97,,,,
Harden,6,7:07,6.3,2.68,,3.17,2.92,,,,
Harden,6,7:12,6.3,2.84,,3.24,3.04,,,,
Harden,6,7:17,6.3,2.73,,3.2,2.97,,,,
Harden,6,7:22,6.31,2.78,,3.21,3,,,,
Harden,6,7:27,6.31,2.78,,3.21,3,,,,
Harden,6,7:32,6.31,2.73,,3.2,2.97,,,,
Harden,6,7:37,6.32,2.84,,3.24,3.04,,,,
Harden,6,7:42,6.32,2.78,,3.2,2.99,,,,
Harden,6,7:47,6.32,2.78,,3.26,3.02,,,,
Harden,6,7:52,6.33,2.84,,3.2,3.02,,,,
Harden,6,7:57,6.33,2.73,,3.17,2.95,,,,
Harden,6,8:02,6.33,2.78,,3.23,3.01,,,,
Harden,6,8:07,6.34,2.84,,3.2,3.02,,,,
Harden,6,8:12,6.34,2.78,,3.23,3.01,,,,
Harden,6,8:17,6.35,2.84,,3.33,3.08,,,,
Harden,6,8:22,6.35,2.78,,3.36,3.07,,,,
Harden,6,8:27,6.35,2.89,,3.43,3.16,,,,
Harden,6,8:32,6.36,2.84,,3.43,3.13,,,,
Harden,6,8:37,6.36,2.73,,3.41,3.07,,,,
Harden,6,8:42,6.36,2.84,,3.44,3.14,,,,
Harden,6,8:47,6.37,2.78,,3.46,3.12,,,,
Harden,6,8:52,6.37,2.78,,3.44,3.11,,,,
Harden,6,8:57,6.37,2.84,,3.44,3.14,,,,
Harden,6,9:02,6.38,2.78,,3.44,3.11,,,,
Harden,6,9:07,6.38,2.94,,3.43,3.19,,,,
Harden,6,9:12,6.38,3.05,,3.44,3.25,,,,
Harden,6,9:17,6.39,3,,3.44,3.22,,,,
Harden,6,9:22,6.39,3.05,,3.44,3.25,,,,
Harden,6,9:27,6.39,3.16,,3.46,3.31,,,,
Harden,6,9:32,6.4,3.16,,3.46,3.31,,,,
Harden,6,9:37,6.4,3.1,,3.41,3.26,,,,
Harden,6,9:42,6.4,3.16,,3.47,3.31,,,,
Harden,6,9:47,6.41,3.1,,3.46,3.28,,,,
Harden,6,9:52,6.41,3.1,,3.43,3.27,,,,
Harden,6,9:57,6.41,3.1,,3.44,3.27,,,,
Harden,6,10:02,6.42,3.1,,3.46,3.28,,,,
Harden,6,10:07,6.42,3.15,,3.44,3.3,,,,
Harden,6,10:12,6.43,3.15,,3.44,3.3,,,,
Harden,6,10:17,6.43,3.15,,3.47,3.31,,,,
Harden,6,10:22,6.43,3.15,,3.43,3.29,,,,
Harden,6,10:27,6.44,3.15,,3.43,3.29,,,,
Harden,6,10:32,6.44,3.15,,3.47,3.31,,,,
Harden,6,10:37,6.44,3.15,,3.47,3.31,,,,
Harden,6,10:42,6.45,3.1,,3.43,3.27,,,,
Harden,6,10:47,6.45,3.15,,3.44,3.3,,,,
Harden,6,10:52,6.45,3.15,,3.43,3.29,,,,
Harden,6,10:57,6.46,3.1,,3.46,3.28,,,,
Harden,6,11:02,6.46,3.15,,3.46,3.31,,,,
Harden,6,11:07,6.46,3.15,,3.46,3.31,,,,
Harden,6,11:12,6.47,3.1,,3.44,3.27,,,,
Harden,6,11:17,6.47,3.1,,3.46,3.28,,,,
Harden,6,11:22,6.47,3.1,,3.44,3.27,,,,
Harden,6,11:27,6.48,3.1,,3.46,3.28,,,,
Harden,6,11:32,6.48,3.1,,3.44,3.27,,,,
Harden,6,11:37,6.48,3.21,,3.43,3.32,,,,
Harden,6,11:42,6.49,3.1,,3.43,3.27,,,,
Harden,6,11:47,6.49,3.1,,3.47,3.29,,,,
Harden,6,11:52,6.49,3.15,,3.43,3.29,,,,
Harden,6,11:57,6.5,3.1,,3.46,3.28,,,,
Harden,6,12:02,6.5,3.1,,3.46,3.28,,,,
Harden,6,12:07,6.5,3.15,,3.44,3.3,,,,
Harden,6,12:12,6.51,3.1,,3.43,3.27,,,,
Harden,6,12:17,6.51,3.15,,3.49,3.32,,,,
Harden,6,12:22,6.52,3.1,,3.46,3.28,,,,
Harden,6,12:27,6.52,3.1,,3.46,3.28,,,,
Harden,6,12:32,6.52,3.15,,3.46,3.31,,,,
Harden,6,12:37,6.53,3.1,,3.46,3.28,,,,
Harden,6,12:42,6.53,3.1,,3.47,3.29,,,,
Harden,6,12:47,6.53,3.21,,3.47,3.34,,,,
Harden,6,12:52,6.54,3.1,,3.46,3.28,,,,
Harden,6,12:57,6.54,3.1,,3.47,3.29,,,,
Harden,6,13:02,6.54,3.1,,3.49,3.29,,,,
Harden,6,13:07,6.55,3.1,,3.44,3.27,,,,
Harden,6,13:12,6.55,3.1,,3.47,3.29,,,,
Harden,6,13:17,6.55,3.21,,3.43,3.32,,,,
Harden,6,13:22,6.56,3.1,,3.43,3.27,,,,
Harden,6,13:27,6.56,3.1,5.76,3.49,4.11,,,,
Harden,6,13:32,6.56,3.21,5.35,3.46,4,,,,
Harden,6,13:37,6.57,3.1,5.04,3.44,3.86,,,,
Harden,6,13:42,6.57,3.1,4.73,3.47,3.77,,,,
Harden,6,13:47,6.57,3.21,4.52,3.46,3.73,,,,
Harden,6,13:52,6.58,3.21,4.31,3.43,3.65,,,,
Harden,6,13:57,6.58,3.1,4.21,3.47,3.59,,,,
Harden,6,14:02,6.58,3.21,4.1,3.43,3.58,,,,
Harden,6,14:07,6.59,3.15,4,3.43,3.53,,,,
Harden,6,14:12,6.59,3.15,3.89,3.46,3.5,,,,
Harden,6,14:17,6.6,3.21,3.79,3.43,3.47,,,,
Harden,6,14:22,6.6,3.21,3.68,3.44,3.44,,,,
Harden,6,14:27,6.6,3.15,3.68,3.43,3.42,,,,
Harden,6,14:32,6.61,3.21,3.58,3.43,3.4,,,,
Harden,6,14:37,6.61,3.21,3.58,3.44,3.41,,,,
Harden,6,14:42,6.61,3.15,3.47,3.46,3.36,,,,
Harden,6,14:47,6.62,3.15,3.37,3.41,3.31,,,,
Harden,6,14:52,6.62,3.21,3.37,3.44,3.34,,,,
Harden,6,14:57,6.62,3.15,3.26,3.46,3.29,,,,
Harden,6,15:02,6.63,3.15,3.26,3.44,3.29,,,,
Harden,6,15:07,6.63,3.21,3.16,3.46,3.27,,,,
Harden,6,15:12,6.63,3.15,3.16,3.47,3.26,,,,
Harden,6,15:17,6.64,3.21,3.16,3.43,3.26,,,,
Harden,6,15:22,6.64,3.21,3.05,3.43,3.23,,,,
Harden,6,15:27,6.64,3.15,3.05,3.46,3.22,,,,
Harden,6,15:32,6.65,3.15,2.94,3.46,3.18,,,,
Harden,6,15:37,6.65,3.21,2.94,3.44,3.2,,,,
Harden,6,15:42,6.65,3.15,2.94,3.46,3.18,,,,
Harden,6,15:47,6.66,3.15,2.94,3.46,3.18,,,,
Harden,6,15:52,6.66,3.15,2.84,3.46,3.15,,,,
Harden,6,15:57,6.66,3.1,2.84,3.43,3.12,,,,
Harden,6,16:02,6.67,3.15,2.84,3.41,3.14,,,,
Harden,6,16:07,6.67,3.21,2.84,3.43,3.16,,,,
Harden,6,16:12,6.68,3.15,2.84,3.49,3.16,,,,
Harden,6,16:17,6.68,3.15,2.84,3.46,3.15,,,,
Harden,6,16:22,6.68,3.15,2.84,3.44,3.14,,,,
Harden,6,16:27,6.69,3.15,2.73,3.43,3.1,,,,
Harden,6,16:32,6.69,3.15,2.73,3.43,3.1,,,,
Harden,6,16:37,6.69,3.21,2.73,3.43,3.12,,,,
Harden,6,16:42,6.7,3.1,2.73,3.46,3.1,,,,
Harden,6,16:47,6.7,3.1,2.73,3.46,3.1,,,,
Harden,6,16:52,6.7,3.15,2.73,3.46,3.11,,,,
Harden,6,16:57,6.71,3.15,2.62,3.41,3.06,,,,
Harden,6,17:02,6.71,3.1,2.62,3.46,3.06,,,,
Harden,6,17:07,6.71,3.1,2.73,3.43,3.09,,,,
Harden,6,17:12,6.72,3.15,2.73,3.47,3.12,,,,
Harden,6,17:17,6.72,3.1,2.62,3.41,3.05,,,,
Harden,6,17:22,6.72,3.15,2.62,3.43,3.07,,,,
Harden,6,17:27,6.73,3.15,2.62,3.43,3.07,,,,
Harden,6,17:32,6.73,3.1,2.62,3.46,3.06,,,,
Harden,6,17:37,6.73,3.1,2.62,3.46,3.06,,,,
Harden,6,17:42,6.74,3.15,2.62,3.46,3.08,,,,
Harden,6,17:47,6.74,3.15,2.62,3.43,3.07,,,,
Harden,6,17:52,6.74,3.1,2.62,3.44,3.06,,,,
Harden,6,17:57,6.75,3.1,2.62,3.41,3.05,,,,
Harden,6,18:02,6.75,3.1,2.62,3.41,3.05,,,,
Harden,6,18:07,6.75,3.1,2.62,3.44,3.06,,,,
Harden,6,18:12,6.76,3.15,2.52,3.4,3.02,,,,
Harden,6,18:17,6.76,3.21,2.41,3.31,2.98,,,,
Harden,6,18:22,6.77,3.1,2.3,3.17,2.86,,,,
Harden,6,18:27,6.77,3.1,2.3,3.13,2.84,,,,
Harden,6,18:32,6.77,3.1,2.2,3.09,2.79,,,,
Harden,6,18:37,6.78,3.1,2.2,3.03,2.77,,,,
Harden,6,18:42,6.78,3.1,2.2,3.04,2.78,,,,
Harden,6,18:47,6.78,3.15,2.2,3.01,2.79,,,,
Harden,6,18:52,6.79,3.15,2.2,2.99,2.78,,,,
Harden,6,18:57,6.79,3.1,2.2,3.06,2.78,,,,
Harden,6,19:02,6.79,3.15,2.2,2.99,2.78,,,,
Harden,6,19:07,6.8,3.15,2.2,3,2.78,,,,
Harden,6,19:12,6.8,3.1,2.2,2.99,2.76,,,,
Harden,6,19:17,6.8,3.1,2.2,2.97,2.76,,,,
Harden,6,19:22,6.81,3.15,2.2,2.99,2.78,,,,
Harden,6,19:27,6.81,3.1,2.2,3.01,2.77,,,,
Harden,6,19:32,6.81,3.1,2.2,2.94,2.75,,,,
Harden,6,19:37,6.82,3.1,2.2,3,2.77,,,,
Harden,6,19:42,6.82,3.1,2.2,2.94,2.75,,,,
Harden,6,19:47,6.82,3.1,2.2,2.94,2.75,,,,
Harden,6,19:52,6.83,3.1,2.2,2.99,2.76,,,,
Harden,6,19:57,6.83,3.1,2.2,2.96,2.75,,,,
Harden,6,20:02,6.83,3.05,2.2,2.91,2.72,,,,
Harden,6,20:07,6.84,3.1,2.2,2.99,2.76,,,,
Harden,6,20:12,6.84,3.1,2.2,2.91,2.74,,,,
Harden,6,20:17,6.85,3.05,2.2,2.91,2.72,,,,
Harden,6,20:22,6.85,3.05,2.2,2.81,2.69,,,,
Harden,6,20:27,6.85,3.1,2.2,2.8,2.7,,,,
Harden,6,20:32,6.86,3.05,2.2,2.69,2.64,,,,
Harden,6,20:37,6.86,3.05,2.2,2.74,2.66,,,,
Harden,6,20:42,6.86,3.05,2.2,2.64,2.63,,,,
Harden,6,20:47,6.87,3.05,2.2,2.7,2.65,,,,
Harden,6,20:52,6.87,3.05,2.2,2.64,2.63,,,,
Harden,6,20:57,6.87,3.05,2.2,2.71,2.65,,,,
Harden,6,21:02,6.88,3,2.2,2.7,2.63,,,,
Harden,6,21:07,6.88,2.94,2.2,2.67,2.6,,,,
Harden,6,21:12,6.88,2.89,2.2,2.74,2.61,,,,
Harden,6,21:17,6.89,2.78,2.2,2.66,2.55,,,,
Harden,6,21:22,6.89,2.84,2.2,2.71,2.58,,,,
Harden,6,21:27,6.89,2.78,2.2,2.71,2.56,,,,
Harden,6,21:32,6.9,2.73,2.2,2.67,2.53,,,,
Harden,6,21:37,6.9,2.78,2.3,2.7,2.6,,,,
Harden,6,21:42,6.9,2.78,2.2,2.73,2.57,,,,
Harden,6,21:47,6.91,2.73,2.2,2.63,2.52,,,,
Harden,6,21:52,6.91,2.78,2.2,2.69,2.55,,,,
Harden,6,21:57,6.91,2.68,2.2,2.71,2.53,,,,
Harden,6,22:02,6.92,2.78,2.2,2.66,2.55,,,,
Harden,6,22:07,6.92,2.73,2.2,2.7,2.54,,,,
Harden,6,22:12,6.93,2.68,2.2,2.66,2.51,,,,
Harden,6,22:17,6.93,2.73,2.2,2.7,2.54,,,,
Harden,6,22:22,6.93,2.68,2.2,2.69,2.52,,,,
Harden,6,22:27,6.94,2.73,2.2,2.63,2.52,,,,
Harden,6,22:32,6.94,2.73,2.2,2.73,2.55,,,,
Harden,6,22:37,6.94,2.62,2.3,2.69,2.54,,,,
Harden,6,22:42,6.95,2.78,2.2,2.69,2.55,,,,
Harden,6,22:47,6.95,2.68,2.2,2.67,2.51,,,,
Harden,6,22:52,6.95,2.73,2.2,2.66,2.53,,,,
Harden,6,22:57,6.96,2.73,2.2,2.66,2.53,,,,
Harden,6,23:02,6.96,2.68,2.2,2.71,2.53,,,,
Harden,6,23:07,6.96,2.78,2.2,2.7,2.56,,,,
Harden,6,23:12,6.97,2.68,2.2,2.71,2.53,,,,
Harden,6,23:17,6.97,2.78,2.2,2.71,2.56,,,,
Harden,6,23:22,6.97,2.78,2.2,2.64,2.54,,,,
Harden,6,23:27,6.98,2.68,2.3,2.66,2.55,,,,
Harden,6,23:32,6.98,2.78,2.2,2.7,2.56,,,,
Harden,6,23:37,6.98,2.73,2.2,2.66,2.53,,,,
Harden,6,23:42,6.99,2.78,2.2,2.74,2.57,,,,
Harden,6,23:47,6.99,2.78,2.2,2.69,2.55,,,,
Harden,6,23:52,6.99,2.68,2.2,2.69,2.52,,,,
Harden,6,23:57,7,2.84,2.3,2.69,2.61,,,,
Harden,7,0:02,7,2.78,2.3,2.73,2.61,,,,
Harden,7,0:07,7,2.78,2.2,2.66,2.55,,,,
Harden,7,0:12,7.01,2.78,2.2,2.7,2.56,,,,
Harden,7,0:17,7.01,2.68,2.2,2.69,2.52,,,,
Harden,7,0:22,7.02,2.78,2.2,2.67,2.55,,,,
Harden,7,0:27,7.02,2.78,2.2,2.74,2.57,,,,
Harden,7,0:32,7.02,2.73,2.2,2.64,2.52,,,,
Harden,7,0:37,7.03,2.78,2.2,2.7,2.56,,,,
Harden,7,0:42,7.03,2.78,2.2,2.67,2.55,,,,
Harden,7,0:47,7.03,2.68,2.2,2.66,2.51,,,,
Harden,7,0:52,7.04,2.84,2.3,2.7,2.61,,,,
Harden,7,0:57,7.04,2.73,2.2,2.66,2.53,,,,
Harden,7,1:02,7.04,2.68,2.3,2.71,2.56,,,,
Harden,7,1:07,7.05,2.84,2.2,2.7,2.58,,,,
Harden,7,1:12,7.05,2.68,2.2,2.66,2.51,,,,
Harden,7,1:17,7.05,2.78,2.2,2.67,2.55,,,,
Harden,7,1:22,7.06,2.78,2.2,2.71,2.56,,,,
Harden,7,1:27,7.06,2.78,2.2,2.67,2.55,,,,
Harden,7,1:32,7.06,2.78,2.2,2.69,2.55,,,,
Harden,7,1:37,7.07,2.73,2.2,2.69,2.54,,,,
Harden,7,1:42,7.07,2.84,2.2,2.64,2.56,,,,
Harden,7,1:47,7.07,2.78,2.2,2.7,2.56,,,,
Harden,7,1:52,7.08,2.73,2.2,2.74,2.56,,,,
Harden,7,1:57,7.08,2.84,2.2,2.7,2.58,,,,
Harden,7,2:02,7.08,2.78,2.3,2.73,2.61,,,,
Harden,7,2:07,7.09,2.68,2.3,2.66,2.55,,,,
Harden,7,2:12,7.09,2.78,2.2,2.71,2.56,,,,
Harden,7,2:17,7.1,2.78,2.2,2.71,2.56,,,,
Harden,7,2:22,7.1,2.73,2.3,2.69,2.57,,,,
Harden,7,2:27,7.1,2.84,2.3,2.71,2.62,,,,
Harden,7,2:32,7.11,2.78,2.3,2.67,2.59,,,,
Harden,7,2:37,7.11,2.68,2.3,2.67,2.55,,,,
Harden,7,2:42,7.11,2.84,2.3,2.71,2.62,,,,
Harden,7,2:47,7.12,2.73,2.2,2.67,2.53,,,,
Harden,7,2:52,7.12,2.84,2.3,2.73,2.62,,,,
Harden,7,2:57,7.12,2.78,2.3,2.71,2.6,,,,
Harden,7,3:02,7.13,2.68,2.3,2.7,2.56,,,,
Harden,7,3:07,7.13,2.84,2.2,2.7,2.58,,,,
Harden,7,3:12,7.13,2.73,2.2,2.69,2.54,,,,
Harden,7,3:17,7.14,2.84,2.3,2.64,2.59,,,,
Harden,7,3:22,7.14,2.78,2.3,2.74,2.61,,,,
Harden,7,3:27,7.14,2.73,2.3,2.67,2.57,,,,
Harden,7,3:32,7.15,2.78,2.3,2.73,2.61,,,,
Harden,7,3:37,7.15,2.78,2.3,2.71,2.6,,,,
Harden,7,3:42,7.15,2.73,2.2,2.66,2.53,,,,
Harden,7,3:47,7.16,2.84,2.3,2.8,2.65,,,,
Harden,7,3:52,7.16,2.73,2.3,2.67,2.57,,,,
Harden,7,3:57,7.16,2.68,2.3,2.74,2.57,,,,
Harden,7,4:02,7.17,2.84,2.3,2.73,2.62,,,,
Harden,7,4:07,7.17,2.73,2.3,2.66,2.56,,,,
Harden,7,4:12,7.18,2.78,2.3,2.7,2.6,,,,
Harden,7,4:17,7.18,2.78,2.3,2.7,2.6,,,,
Harden,7,4:22,7.18,2.73,2.3,2.66,2.56,,,,
Harden,7,4:27,7.19,2.78,2.3,2.76,2.61,,,,
Harden,7,4:32,7.19,2.73,2.3,2.73,2.59,,,,
Harden,7,4:37,7.19,2.68,2.3,2.67,2.55,,,,
Harden,7,4:42,7.2,2.78,2.3,2.79,2.62,,,,
Harden,7,4:47,7.2,2.73,2.2,2.7,2.54,,,,
Harden,7,4:52,7.2,2.68,2.2,2.71,2.53,,,,
Harden,7,4:57,7.21,2.78,2.2,2.74,2.57,,,,
Harden,7,5:02,7.21,2.73,2.3,3.77,2.94,,,,
Harden,7,5:07,7.21,2.84,2.3,6.05,3.73,,,,
Harden,7,5:12,7.22,2.73,2.3,8.79,4.61,,,,
Harden,7,5:17,7.22,2.68,2.3,9.03,4.67,,,,
Harden,7,5:22,7.22,2.78,2.3,8.75,4.61,,,,
Harden,7,5:27,7.23,2.73,2.3,8.45,4.49,,,,
Harden,7,5:32,7.23,2.84,2.3,8.63,4.59,,,,
Harden,7,5:37,7.23,2.73,2.3,8.86,4.63,,,,
Harden,7,5:42,7.24,4.19,2.3,9.06,5.19,,,,
Harden,7,5:47,7.24,7.18,2.3,7.88,5.79,,,,
Harden,7,5:52,7.24,9.59,2.3,8.35,6.75,,,,
Harden,7,5:57,7.25,10.35,2.3,8.83,7.16,,,,
Harden,7,6:02,7.25,10.98,2.3,9.08,7.45,,,,
Harden,7,6:07,7.25,8.35,2.3,8.85,6.5,,,,
Harden,7,6:12,7.26,6.46,2.3,9.31,6.02,,,,
Harden,7,6:17,7.26,5.5,2.52,9.74,5.92,,,,
Harden,7,6:22,7.27,5.04,2.52,9.45,5.67,,,,
Harden,7,6:27,7.27,4.73,2.62,8.46,5.27,,,,
Harden,7,6:32,7.27,4.47,2.62,6.68,4.59,,,,
Harden,7,6:37,7.28,4.21,2.62,5.7,4.18,,,,
Harden,7,6:42,7.28,6.83,2.62,5.02,4.82,,,,
Harden,7,6:47,7.28,7.58,2.62,4.66,4.95,,,,
Harden,7,6:52,7.29,9.13,2.62,4.4,5.38,,,,
Harden,7,6:57,7.29,6.72,5.86,6.12,6.23,,,,
Harden,7,7:02,7.29,4.83,6.88,11.55,7.75,,,,
Harden,7,7:07,7.3,3.16,5.14,13.18,7.16,,,,
Freeze,7,7:12,7.3,2.57,2.84,7.81,4.4,3.3,2.91,4.05,3.42
Freeze,7,7:17,7.3,2.36,2.09,4.32,2.92,3.15,2.75,3.98,3.29
Freeze,7,7:22,7.31,2.36,1.87,3.03,2.42,3.07,2.64,3.87,3.2
Freeze,7,7:27,7.31,1.87,1.87,2.54,2.1,2.69,2.56,3.73,3
Freeze,7,7:32,7.31,1.28,1.22,2.37,1.62,2.19,2.04,3.53,2.59
Freeze,7,7:37,7.32,1.22,0.89,1.21,1.11,2.05,1.64,2.86,2.18
Freeze,7,7:42,7.32,1.28,0.89,0.97,1.05,1.98,1.55,2.5,2.01
Freeze,7,7:47,7.32,1.33,1,1.08,1.14,1.98,1.53,2.36,1.96
Freeze,7,7:52,7.33,1.49,1.11,1.28,1.3,1.95,1.58,2.3,1.94
Freeze,7,7:57,7.33,0.78,1.22,1.48,1.16,1.38,1.53,2.25,1.72
